Source,Text,Link,Verb,Original_Form,Context
Abstract,"""CCR5-Mediated Signaling Is Involved in Invasion of Glioblastoma Cells in Its Microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/32545571,suggest,suggesting,"contributing to glioblastoma invasion, suggesting the ccl5/ccr5 axis as"
Title,"""CacyBP/SIP inhibits the migration and invasion behaviors of glioblastoma cells through activating Siah1 mediated ubiquitination and degradation of cytoplasmic p27.""",https://pubmed.ncbi.nlm.nih.gov/29024247,activate,activating,behaviors of glioblastoma cells through activating siah1 mediated ubiquitination and degradation of
Title,"""High-mobility group box 2 is associated with prognosis of glioblastoma by promoting cell viability, invasion, and chemotherapeutic resistance.""",https://pubmed.ncbi.nlm.nih.gov/23828241,promote,promoting,"prognosis of glioblastoma by promoting cell viability, invasion, and chemotherapeutic"
Title,"""miR-375 inhibits the proliferation and invasion of glioblastoma by regulating Wnt5a.""",https://pubmed.ncbi.nlm.nih.gov/30784283,regulate,regulating,invasion of glioblastoma by regulating wnt5a.
Abstract,"""miR-375 inhibits the proliferation and invasion of glioblastoma by regulating Wnt5a.""",https://pubmed.ncbi.nlm.nih.gov/30784283,remain,remains,mir-375 in glioblastoma (gbm) remains unknown.
Title,"""Lineage specification in glioblastoma is regulated by METTL7B.""",https://pubmed.ncbi.nlm.nih.gov/38848215,regulate,regulated,specification in glioblastoma is regulated by mettl7b.
Abstract,"""Involvement of Hif-1 in desferrioxamine-induced invasion of glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/17357815,induce,induced,invasion of glioblastoma cells upon dfo-induced iron depletion.
Title,"""ODZ1 allows glioblastoma to sustain invasiveness through a Myc-dependent transcriptional upregulation of RhoA.""",https://pubmed.ncbi.nlm.nih.gov/27641332,sustain,sustain,odz1 allows glioblastoma to sustain invasiveness through a myc-dependent transcriptional
Abstract,"""ODZ1 allows glioblastoma to sustain invasiveness through a Myc-dependent transcriptional upregulation of RhoA.""",https://pubmed.ncbi.nlm.nih.gov/27641332,reveal,reveals,"patients with glioblastoma (gbm), which reveals the need for"
Abstract,"""ODZ1 allows glioblastoma to sustain invasiveness through a Myc-dependent transcriptional upregulation of RhoA.""",https://pubmed.ncbi.nlm.nih.gov/27641332,drive,drives,differentiation of glioblastoma stem-like cells drives the nuclear translocation of
Abstract,"""The Anti-Tumorigenic Activity of Sema3C in the Chick Embryo Chorioallantoic Membrane Model.""",https://pubmed.ncbi.nlm.nih.gov/31726800,test,tested,overexpressing sema3c glioblastoma cell line u87 mg and tested it on the
Title,"""Autocrine motility factor receptor promotes the malignancy of glioblastoma by regulating cell migration and invasion.""",https://pubmed.ncbi.nlm.nih.gov/37703903,regulate,regulating,malignancy of glioblastoma by regulating cell migration and invasion.
Abstract,"""Autocrine motility factor receptor promotes the malignancy of glioblastoma by regulating cell migration and invasion.""",https://pubmed.ncbi.nlm.nih.gov/37703903,report,reported,amfr in glioblastoma has not been reported.
Abstract,"""Autocrine motility factor receptor promotes the malignancy of glioblastoma by regulating cell migration and invasion.""",https://pubmed.ncbi.nlm.nih.gov/37703903,silence,silenced,"invasion of glioblastoma, amfr was silenced using sirna and overexpressed using"
Title,"""Lysyl oxidase-like 1 predicts the prognosis of patients with primary glioblastoma and promotes tumor invasion via EMT pathway.""",https://pubmed.ncbi.nlm.nih.gov/38978755,promote,promotes,with primary glioblastoma and promotes tumor invasion via emt pathway.
Abstract,"""Lysyl oxidase-like 1 predicts the prognosis of patients with primary glioblastoma and promotes tumor invasion via EMT pathway.""",https://pubmed.ncbi.nlm.nih.gov/38978755,elucidate,elucidated,roles in glioblastoma (gbm) have not been fully elucidated.
Title,"""MicroRNA-106a-5p facilitates human glioblastoma cell proliferation and invasion by targeting adenomatosis polyposis coli protein.""",https://pubmed.ncbi.nlm.nih.gov/27815074,target,targeting,facilitates human glioblastoma cell proliferation and invasion by targeting adenomatosis polyposis coli
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,do,do,others like glioblastoma do not.
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,remain,remains,glioblastoma remains a major unmet need in medical oncology and
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,include,including,"features of glioblastoma including aberrantly activated cell proliferation, survival, invasion"
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,abrogate,abrogate,abilities of glioblastoma tumors to abrogate anti-tumor immune responses are
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,find,finds,immunotherapies for glioblastoma currently finds itself therefore at a pivotal crossroads.
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,utilize,utilizing,"immunobiology of glioblastoma tumors utilizing currently available, state of the art"
Abstract,"""Immunotherapy for glioblastoma: on the sidelines or in the game?""",https://pubmed.ncbi.nlm.nih.gov/29278673,overcome,overcoming,"into the glioblastoma microenvironment as well as overcoming immunosuppressive myeloid cells,"
Title,"""MicroRNA-376a inhibits cell proliferation and invasion in glioblastoma multiforme by directly targeting specificity protein 1.""",https://pubmed.ncbi.nlm.nih.gov/29257212,target,targeting,invasion in glioblastoma multiforme by directly targeting specificity protein 1.
Abstract,"""Bevacizumab-Induced Hypertension in Glioblastoma Patients and Its Potential as a Modulator of Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/37340980,co,co,microvasculature in glioblastoma tumors and vessels co-opted from surrounding brain
Abstract,"""Bevacizumab-Induced Hypertension in Glioblastoma Patients and Its Potential as a Modulator of Treatment Response.""",https://pubmed.ncbi.nlm.nih.gov/37340980,develop,develop,patients with glioblastoma who develop hypertension following treatment with bevacizumab show significant
Title,"""Monocarboxylate transporter dependent mechanism is involved in proliferation, migration, and invasion of human glioblastoma cell lines via activation of PI3K/Akt signaling pathway.""",https://pubmed.ncbi.nlm.nih.gov/39475905,signal,signaling,of human glioblastoma cell lines via activation of pi3k/akt signaling
Abstract,"""CrkI adapter protein modulates cell migration and invasion in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12727859,induce,induced,crkii in glioblastoma u87mg cells induced transformation that stimulated cell migration
Abstract,"""CrkI adapter protein modulates cell migration and invasion in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/12727859,induce,inducing,malignancy of glioblastoma by inducing phosphorylation of p130 crk-associated substrate
Title,"""Glioblastoma-derived cells in vitro unveil the spectrum of drug resistance capability - comparative study of tumour chemosensitivity in different culture systems.""",https://pubmed.ncbi.nlm.nih.gov/28522553,derive,derived,glioblastoma-derived cells in vitro unveil the spectrum of
Title,"""MiR-1271 regulates glioblastoma cell proliferation and invasion by directly targeting the CAMKK2 gene.""",https://pubmed.ncbi.nlm.nih.gov/32791096,target,targeting,mir-1271 regulates glioblastoma cell proliferation and invasion by directly targeting the camkk2
Title,"""Glioblastoma microenvironment contains multiple hormonal and non-hormonal growth-stimulating factors.""",https://pubmed.ncbi.nlm.nih.gov/35659255,contain,contains,glioblastoma microenvironment contains multiple hormonal and non-hormonal growth
Abstract,"""Glioblastoma microenvironment contains multiple hormonal and non-hormonal growth-stimulating factors.""",https://pubmed.ncbi.nlm.nih.gov/35659255,contain,contains,of cystic glioblastomas contains growth-stimulating factors.
Abstract,"""Glioblastoma microenvironment contains multiple hormonal and non-hormonal growth-stimulating factors.""",https://pubmed.ncbi.nlm.nih.gov/35659255,contain,contained,results: glioblastoma cyst fluid contained hormones within wide concentration ranges:
Abstract,"""Glioblastoma microenvironment contains multiple hormonal and non-hormonal growth-stimulating factors.""",https://pubmed.ncbi.nlm.nih.gov/35659255,dominate,dominated,"quantitatively, glioblastoma cyst fluid was dominated by serum proteins, illustrating"
Abstract,"""Glioblastoma microenvironment contains multiple hormonal and non-hormonal growth-stimulating factors.""",https://pubmed.ncbi.nlm.nih.gov/35659255,stimulate,stimulating,microenvironment of glioblastomas is rich in growth-stimulating factors that may
Title,"""circRNA derived from CLSPN (circCLSPN) is an oncogene in human glioblastoma multiforme by regulating cell growth, migration and invasion via ceRNA pathway.""",https://pubmed.ncbi.nlm.nih.gov/34269180,regulate,regulating,"in human glioblastoma multiforme by regulating cell growth, migration and invasion"
Abstract,"""The GLI1 splice variant TGLI1 promotes glioblastoma angiogenesis and growth.""",https://pubmed.ncbi.nlm.nih.gov/24045042,correlate,correlated,"in patient glioblastomas, tgli1 levels are correlated with heparanase expression."
Title,"""MiR-184 Retarded the Proliferation, Invasiveness and Migration of Glioblastoma Cells by Repressing Stanniocalcin-2.""",https://pubmed.ncbi.nlm.nih.gov/28887636,repress,repressing,migration of glioblastoma cells by repressing stanniocalcin-2.
Abstract,"""MiR-184 Retarded the Proliferation, Invasiveness and Migration of Glioblastoma Cells by Repressing Stanniocalcin-2.""",https://pubmed.ncbi.nlm.nih.gov/28887636,suppress,suppressing,ability of glioblastoma cells by suppressing stc2.
Title,"""EGFRvIII mutations can emerge as late and heterogenous events in glioblastoma development and promote angiogenesis through Src activation.""",https://pubmed.ncbi.nlm.nih.gov/27286795,promote,promote,events in glioblastoma development and promote angiogenesis through src activation.
Title,"""Phostine PST3.1a Targets MGAT5 and Inhibits Glioblastoma-Initiating Cell Invasiveness and Proliferation.""",https://pubmed.ncbi.nlm.nih.gov/28634226,initiate,initiating,and inhibits glioblastoma-initiating cell invasiveness and proliferation.
Abstract,"""Downregulation of urokinase-type plasminogen activator receptor (uPAR) induces caspase-mediated cell death in human glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/11688967,express,expressing,with human glioblastoma cell line snb19 expressing as-upar stable tranfectant
Title,"""Speed Switch in Glioblastoma Growth Rate due to Enhanced Hypoxia-Induced Migration.""",https://pubmed.ncbi.nlm.nih.gov/32180054,induce,induced,switch in glioblastoma growth rate due to enhanced hypoxia-induced migration
Abstract,"""Inhibitory effects of retinoic acid and IIF on growth, migration and invasiveness in the U87MG human glioblastoma cell line.""",https://pubmed.ncbi.nlm.nih.gov/17786368,decrease,decreased,ability of glioblastoma cells decreased after treatment with iif or ra.
Abstract,"""PRMT6 facilitates EZH2 protein stability by inhibiting TRAF6-mediated ubiquitination degradation to promote glioblastoma cell invasion and migration.""",https://pubmed.ncbi.nlm.nih.gov/39043634,underlie,underlying,prmt6 on glioblastoma cell invasion and migration and its underlying mechanisms remain
Abstract,"""PRMT6 facilitates EZH2 protein stability by inhibiting TRAF6-mediated ubiquitination degradation to promote glioblastoma cell invasion and migration.""",https://pubmed.ncbi.nlm.nih.gov/39043634,stain,staining,"invasion of glioblastoma cells in vivo, the immunohistochemical staining results of"
Title,"""MiR-18a regulates the proliferation, migration and invasion of human glioblastoma cell by targeting neogenin.""",https://pubmed.ncbi.nlm.nih.gov/24657544,target,targeting,of human glioblastoma cell by targeting neogenin.
Abstract,"""MiR-18a regulates the proliferation, migration and invasion of human glioblastoma cell by targeting neogenin.""",https://pubmed.ncbi.nlm.nih.gov/24657544,remain,remains,", with glioblastoma remains unknown."
Abstract,"""MiR-18a regulates the proliferation, migration and invasion of human glioblastoma cell by targeting neogenin.""",https://pubmed.ncbi.nlm.nih.gov/24657544,compare,compared,expressed in glioblastoma tissues and u87 and u251 cell lines compared with
Abstract,"""MiR-18a regulates the proliferation, migration and invasion of human glioblastoma cell by targeting neogenin.""",https://pubmed.ncbi.nlm.nih.gov/24657544,study,studied,"behavior of glioblastoma cells were studied using cck-8 assay, transwell assay"
Abstract,"""MiR-18a regulates the proliferation, migration and invasion of human glioblastoma cell by targeting neogenin.""",https://pubmed.ncbi.nlm.nih.gov/24657544,target,targeting,"of human glioblastoma cells by targeting neogenin, and mir-18a can serve"
